hv, 7, 35.000, 107.064, 8.0, 2, 1152.000, 0.031174, 87.500, 168.748, 13.999999999999993, 2, 1149.518, 0.026657, 87.500, 168.748, 13.999999999999993, 2, 1149.518, 0.033088, 87.491, 164.747, 14.0, 2, 956.597, 0.100391, 
hv, 8, 148.000, 2.874, 0, 0, 101.941, 0.007613, 148.000, 2.874, 0, 0, 101.941, 0.007654, 148.000, 2.874, 0, 0, 101.941, 0.011303, 148.000, 2.874, 0, 0, 101.941, 0.002568, 
hv, 9, -, -, -, -, -, 0.116145, 80.000, 703.438, 56.0, 8, 4031.902, 0.251621, 80.000, 703.438, 56.0, 8, 4031.902, 0.312590, 79.992, 663.430, 52.00000000001115, 8, 4031.672, 4.470358, 
hv, 10, 
hv, 11, 87.500, 1400.827, 139.99999999999997, 20, 4.855, 0.145402, -, -, -, -, -, 0.023937, -, -, -, -, -, 0.035837, 97.990, 1417.124, 140.0, 20, 101.953, 0.030035, 
hv, 12, 87.500, 312.094, 6.9999999999999964, 1, 11516.055, 0.028095, 87.500, 312.094, 6.9999999999999964, 1, 11516.055, 0.033719, 87.500, 312.094, 6.9999999999999964, 1, 11516.038, 0.045191, 87.491, 240.966, 7.0, 1, 8123.888, 0.021226, 
hv, 13, 93.333, 75.708, 6.999999999999998, 1, 33.983, 0.030392, 98.000, 78.562, 6.999999999999973, 1, 50.977, 0.025233, 98.000, 78.562, 6.999999999999973, 1, 50.977, 0.035492, 98.000, 78.562, 7.0, 1, 50.977, 0.010187, 
n, 0, 98.000, 70.856, 6.999999999999973, 1, 5.098, 0.009672, 98.000, 70.856, 6.999999999999973, 1, 5.098, 0.007540, 98.000, 70.856, 6.999999999999973, 1, 5.098, 0.008000, 98.000, 70.856, 7.0, 1, 5.098, 0.005408, 
n, 1, 80.000, 74.246, 7.000000000000001, 1, 101.953, 0.015142, 80.000, 74.246, 7.000000000000001, 1, 101.953, 0.013541, 80.000, 74.246, 7.000000000000001, 1, 101.953, 0.013819, 80.000, 74.246, 7.0, 1, 101.953, 0.010840, 
n, 2, 56.000, 73.111, 7.0, 1, 0.000, 0.010953, 56.000, 73.111, 7.0, 1, 0.000, 0.010106, 56.000, 73.111, 7.0, 1, 0.000, 0.010396, 56.000, 73.111, 7.0, 1, 0.000, 0.007798, 
n, 3, -, -, -, -, -, 120.260260, 98.000, 650.757, 55.99999999999978, 8, 540.352, 0.860787, 98.000, 650.757, 55.99999999999978, 8, 540.352, 0.132756, 97.990, 650.757, 56.0, 8, 540.352, 0.043842, 
n, 4, 80.000, 71.281, 6.999999999999849, 1, 25.488, 0.023288, 98.000, 73.035, 6.999999999999973, 1, 25.672, 0.009061, 98.000, 73.035, 6.999999999999973, 1, 25.672, 0.010734, 98.000, 73.035, 7.0, 1, 25.672, 0.007369, 
n, 5, 74.679, 113.017, 11.000000000000004, 2, 1.098, 0.019748, 70.000, 112.016, 11.0, 2, 1.020, 0.028670, 74.679, 113.017, 11.000000000000004, 2, 1.098, 0.023200, 74.679, 113.017, 11.0, 2, 1.098, 0.032454, 
n, 6, 55.994, 94.884, 9.0, 2, 1.098, 0.019237, 56.000, 113.111, 11.0, 2, 0.000, 0.024312, 55.994, 94.884, 9.0, 2, 1.098, 0.022617, 56.000, 94.884, 9.0, 2, 1.098, 0.042300, 
n, 7, 55.994, 105.125, 9.0, 2, 492.703, 0.020725, 48.555, 95.125, 8.0, 2, 492.703, 0.031852, 55.994, 105.125, 9.0, 2, 492.703, 0.029672, 56.000, 105.125, 9.0, 2, 492.703, 0.048657, 
n, 8, 148.000, 2.874, 0, 0, 101.941, 0.006917, 148.000, 2.874, 0, 0, 101.941, 0.004801, 148.000, 2.874, 0, 0, 101.941, 0.008702, 148.000, 2.874, 0, 0, 101.941, 0.003083, 
n, 9, -, -, -, -, -, 2.023962, 70.000, 649.693, 50.99999999999999, 8, 3925.195, 0.208691, 70.000, 649.693, 50.99999999999999, 8, 3925.195, 0.352853, 70.000, 649.693, 51.0, 8, 3925.195, 2.564076, 
n, 10, 
n, 11, 87.500, 1400.012, 139.99999999999997, 20, 0.000, 0.201103, -, -, -, -, -, 0.020624, -, -, -, -, -, 0.019650, 97.990, 1417.124, 140.0, 20, 101.953, 0.023816, 
n, 12, 80.000, 70.622, 7.000000000000001, 1, 0.000, 0.025638, 80.000, 70.622, 7.000000000000001, 1, 0.000, 0.024326, 80.000, 70.622, 7.000000000000001, 1, 0.000, 0.024674, 80.000, 70.622, 7.0, 1, 0.000, 0.019229, 
n, 13, 87.500, 70.001, 6.9999999999999964, 1, 0.000, 0.034052, 98.000, 78.562, 6.999999999999973, 1, 50.977, 0.024691, 98.000, 78.562, 6.999999999999973, 1, 50.977, 0.039779, 98.000, 78.562, 7.0, 1, 50.977, 0.012069, 
